product_name,pharmacy_name,pharmacy_price,parseDate,url
Тест-полоски к глюкометру Акку-Чек (Accu-Chek) Перформа № 50 в Астане,"Аптека ""Salamat"" (Саламат)",6 900 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-akku-chek-accu-chek-performa-50
Тест-полоски к глюкометру Акку-Чек (Accu-Chek) Перформа № 50 в Астане,Аптечная сеть ФЕНИКС,7 410 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-akku-chek-accu-chek-performa-50
Тест-полоски к глюкометру Акку-Чек (Accu-Chek) Перформа № 50 в Астане,Аптечная сеть ФЕНИКС,7 745 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-akku-chek-accu-chek-performa-50
Тест-полоски к глюкометру Акку-Чек (Accu-Chek) Перформа № 50 в Астане,Аптечная сеть ФЕНИКС,7 745 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-akku-chek-accu-chek-performa-50
Тест-полоски к глюкометру Акку-Чек (Accu-Chek) Перформа № 50 в Астане,Аптечная сеть Феникс,7 410 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-akku-chek-accu-chek-performa-50
Тест-полоски к глюкометру Акку-Чек (Accu-Chek) Перформа № 50 в Астане,"Аптека ""BIO Plus"" (БИО Плюс)",7 350 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-akku-chek-accu-chek-performa-50
Тест-полоски к глюкометру Акку-Чек (Accu-Chek) Перформа № 50 в Астане,"Аптека ""Aziamed"" (Азиямед)",9 900 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-akku-chek-accu-chek-performa-50
Тест-полоски к глюкометру Акку-Чек (Accu-Chek) Перформа № 50 в Астане,"Аптека ""МедСервис Плюс""",6 795 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-akku-chek-accu-chek-performa-50
Тест-полоски к глюкометру Акку-Чек (Accu-Chek) Перформа № 50 в Астане,"Аптека ""Доктор Плюс""",10 200 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-akku-chek-accu-chek-performa-50
Тест-полоски к глюкометру Акку-Чек (Accu-Chek) Перформа № 50 в Астане,"Аптека ""Доктор Плюс""",10 200 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-akku-chek-accu-chek-performa-50
Тест-полоски к глюкометру Акку-Чек (Accu-Chek) Перформа № 50 в Астане,Аптека Столицы,12 000 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-akku-chek-accu-chek-performa-50
Тест-полоски к глюкометру Акку-Чек (Accu-Chek) Перформа № 50 в Астане,"Аптека ИП ""Мермидия""",7 220 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-akku-chek-accu-chek-performa-50
Тест-полоски к глюкометру Акку-Чек (Accu-Chek) Перформа № 50 в Астане,"Аптека ""Жить здорОво""",7 020 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-akku-chek-accu-chek-performa-50
Тест-полоски к глюкометру Акку-Чек (Accu-Chek) Перформа № 50 в Астане,"Аптека ""Farm N1""",7 800 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-akku-chek-accu-chek-performa-50
Тест-полоски к глюкометру Акку-Чек (Accu-Chek) Перформа № 50 в Астане,"Аптека ""Иммуно +""",7 800 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-akku-chek-accu-chek-performa-50
Тест-полоски к глюкометру Акку-Чек (Accu-Chek) Перформа № 50 в Астане,Аптека Alifarm (Алифарм),7 990 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-akku-chek-accu-chek-performa-50
Тест-полоски к глюкометру Акку-Чек (Accu-Chek) Перформа № 50 в Астане,Аптека 77,7 620 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-akku-chek-accu-chek-performa-50
Тест-полоски к глюкометру Акку-Чек (Accu-Chek) Перформа № 50 в Астане,Аптека,6 900 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-akku-chek-accu-chek-performa-50
Тест-полоски к глюкометру Акку-Чек (Accu-Chek) Перформа № 50 в Астане,Басит-Фарм,8 500 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-akku-chek-accu-chek-performa-50
Тест-полоски к глюкометру Акку-Чек (Accu-Chek) Перформа № 50 в Астане,"Аптека ""Здоровье""",6 680 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-akku-chek-accu-chek-performa-50
Тест-полоски к глюкометру Акку-Чек (Accu-Chek) Перформа № 50 в Астане,"Аптека ""iNFARM"" (Инфарм)",11 649 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-akku-chek-accu-chek-performa-50
Тест-полоски к глюкометру Акку-Чек (Accu-Chek) Перформа № 50 в Астане,Доктор Плюс,14 000 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-akku-chek-accu-chek-performa-50
Тест-полоски к глюкометру Акку-Чек (Accu-Chek) Перформа № 50 в Астане,Аптека Эко,9 680 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-akku-chek-accu-chek-performa-50
Тест-полоски к глюкометру Акку-Чек (Accu-Chek) Перформа № 50 в Астане,"Аптека ""Старый Лекарь""",8 300 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-akku-chek-accu-chek-performa-50
Тест-полоски к глюкометру Акку-Чек (Accu-Chek) Перформа № 50 в Астане,"Аптека ""New Pharm"" (Нью фарм)",7 660 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-akku-chek-accu-chek-performa-50
Тест-полоски к глюкометру Акку-Чек (Accu-Chek) Перформа № 50 в Астане,"Аптека ""iNFARM"" (Инфарм)",6 839 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-akku-chek-accu-chek-performa-50
Тест-полоски к глюкометру Акку-Чек (Accu-Chek) Перформа № 50 в Астане,Аптека низких цен,9 270 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-akku-chek-accu-chek-performa-50
Тест-полоски к глюкометру Акку-Чек (Accu-Chek) Перформа № 50 в Астане,Аптека низких цен,8 690 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-akku-chek-accu-chek-performa-50
Тест-полоски к глюкометру Акку-Чек (Accu-Chek) Перформа № 50 в Астане,Аптека низких цен,6 680 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-akku-chek-accu-chek-performa-50
Тест-полоски к глюкометру Акку-Чек (Accu-Chek) Перформа № 100 в Астане,"Аптека ""Шалфей""",13 270 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-akku-chek-accu-chek-performa-100
Тест-полоски к глюкометру Акку-Чек (Accu-Chek) Перформа № 100 в Астане,Аптека ZERDE (Зерде),14 100 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-akku-chek-accu-chek-performa-100
Тест-полоски к глюкометру Акку-Чек (Accu-Chek) Перформа № 100 в Астане,"Аптека ""Глюкоза""",14 000 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-akku-chek-accu-chek-performa-100
Тест-полоски к глюкометру Акку-Чек (Accu-Chek) Перформа № 100 в Астане,"Аптека ""Salamat"" (Саламат)",11 950 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-akku-chek-accu-chek-performa-100
Тест-полоски к глюкометру Акку-Чек (Accu-Chek) Перформа № 100 в Астане,"Аптека ""Salamat"" (Саламат)",12 800 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-akku-chek-accu-chek-performa-100
Тест-полоски к глюкометру Акку-Чек (Accu-Chek) Актив № 100 в Астане,"Аптека ""Глюкоза""",13 000 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-akku-chek-accu-chek-aktiv-100
Тест-полоски к глюкометру Акку-Чек (Accu-Chek) Актив № 100 в Астане,"Аптека ""Ерке Фарм""",11 500 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-akku-chek-accu-chek-aktiv-100
Тест-полоски к глюкометру Акку-Чек (Accu-Chek) Актив № 100 в Астане,"Аптека ""Salamat"" (Саламат)",11 000 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-akku-chek-accu-chek-aktiv-100
Тест-полоски к глюкометру Infopia Element (Элемент) № 50 в Астане,"Аптека ""Диабетика""",5 000 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-infopia-element-element-50
Тест-полоски к глюкометру Акку-Чек (Accu-Chek) Актив № 50 в Астане,"Аптека ""Гиппократ""",6 100 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-akku-chek-accu-chek-aktiv-50
Тест-полоски к глюкометру Акку-Чек (Accu-Chek) Актив № 50 в Астане,"Аптека ""Salamat"" (Саламат)",6 000 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-akku-chek-accu-chek-aktiv-50
Тест-полоски к глюкометру Акку-Чек (Accu-Chek) Актив № 50 в Астане,Аптечная сеть ФЕНИКС,5 900 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-akku-chek-accu-chek-aktiv-50
Тест-полоски к глюкометру Акку-Чек (Accu-Chek) Актив № 50 в Астане,Аптечная сеть ФЕНИКС,6 950 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-akku-chek-accu-chek-aktiv-50
Тест-полоски к глюкометру Акку-Чек (Accu-Chek) Актив № 50 в Астане,Аптечная сеть ФЕНИКС,6 950 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-akku-chek-accu-chek-aktiv-50
Тест-полоски к глюкометру Акку-Чек (Accu-Chek) Актив № 50 в Астане,Аптечная сеть Феникс,6 220 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-akku-chek-accu-chek-aktiv-50
Тест-полоски к глюкометру Акку-Чек (Accu-Chek) Актив № 50 в Астане,Аптечная сеть ФЕНИКС,5 900 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-akku-chek-accu-chek-aktiv-50
Тест-полоски к глюкометру Акку-Чек (Accu-Chek) Актив № 50 в Астане,Аптечная сеть ФЕНИКС,6 250 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-akku-chek-accu-chek-aktiv-50
Тест-полоски к глюкометру Акку-Чек (Accu-Chek) Актив № 50 в Астане,"Аптека ""BIO Plus"" (БИО Плюс)",6 000 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-akku-chek-accu-chek-aktiv-50
Тест-полоски к глюкометру Акку-Чек (Accu-Chek) Актив № 50 в Астане,"Аптека ""Aziamed"" (Азиямед)",8 910 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-akku-chek-accu-chek-aktiv-50
Тест-полоски к глюкометру Акку-Чек (Accu-Chek) Актив № 50 в Астане,ЭКО АПТЕКА,6 910 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-akku-chek-accu-chek-aktiv-50
Тест-полоски к глюкометру Акку-Чек (Accu-Chek) Актив № 50 в Астане,"Аптека ""Доктор Плюс""",7 350 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-akku-chek-accu-chek-aktiv-50
Тест-полоски к глюкометру Акку-Чек (Accu-Chek) Актив № 50 в Астане,Аптека 911,8 360 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-akku-chek-accu-chek-aktiv-50
Тест-полоски к глюкометру Акку-Чек (Accu-Chek) Актив № 50 в Астане,Аптека 24/7,8 940 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-akku-chek-accu-chek-aktiv-50
Тест-полоски к глюкометру Акку-Чек (Accu-Chek) Актив № 50 в Астане,"Аптека ""МедСервис Плюс""",6 055 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-akku-chek-accu-chek-aktiv-50
Тест-полоски к глюкометру Акку-Чек (Accu-Chek) Актив № 50 в Астане,Дәріхана,8 200 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-akku-chek-accu-chek-aktiv-50
Тест-полоски к глюкометру Акку-Чек (Accu-Chek) Актив № 50 в Астане,"Аптека ""Доктор Плюс""",11 000 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-akku-chek-accu-chek-aktiv-50
Тест-полоски к глюкометру Акку-Чек (Accu-Chek) Актив № 50 в Астане,"Аптека ""Доктор Плюс""",11 000 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-akku-chek-accu-chek-aktiv-50
Тест-полоски к глюкометру Акку-Чек (Accu-Chek) Актив № 50 в Астане,"Аптека ""Доктор Плюс""",11 500 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-akku-chek-accu-chek-aktiv-50
Тест-полоски к глюкометру Акку-Чек (Accu-Chek) Актив № 50 в Астане,"Аптека ""ARNA - 3"" (Арна-3)",6 200 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-akku-chek-accu-chek-aktiv-50
Тест-полоски к глюкометру Акку-Чек (Accu-Chek) Актив № 50 в Астане,"Аптека ""Иммуно +""",6 000 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-akku-chek-accu-chek-aktiv-50
Тест-полоски к глюкометру Акку-Чек (Accu-Chek) Актив № 50 в Астане,Аптека Столицы,6 250 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-akku-chek-accu-chek-aktiv-50
Тест-полоски к глюкометру Акку-Чек (Accu-Chek) Актив № 50 в Астане,"Аптека ""MEDSTANDARD"" (МЕДСТАНДАРТ)",6 240 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-akku-chek-accu-chek-aktiv-50
Тест-полоски к глюкометру Акку-Чек (Accu-Chek) Актив № 50 в Астане,Аптека 24 часа,6 210 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-akku-chek-accu-chek-aktiv-50
Тест-полоски к глюкометру Акку-Чек (Accu-Chek) Актив № 50 в Астане,"Аптека ""ARNA - 1"" (Арна-1)",6 200 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-akku-chek-accu-chek-aktiv-50
Тест-полоски к глюкометру Акку-Чек (Accu-Chek) Актив № 50 в Астане,"Аптека ИП ""Мермидия""",7 040 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-akku-chek-accu-chek-aktiv-50
Тест-полоски к глюкометру Акку-Чек (Accu-Chek) Актив № 50 в Астане,"Аптека ""Жить здорОво""",6 260 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-akku-chek-accu-chek-aktiv-50
Тест-полоски к глюкометру Акку-Чек (Accu-Chek) Актив № 50 в Астане,"Аптека ""Farm N1""",11 920 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-akku-chek-accu-chek-aktiv-50
Тест-полоски к глюкометру Акку-Чек (Accu-Chek) Актив № 50 в Астане,"Аптека ""Иммуно +""",6 000 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-akku-chek-accu-chek-aktiv-50
Тест-полоски к глюкометру Акку-Чек (Accu-Chek) Актив № 50 в Астане,Аптека,6 190 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-akku-chek-accu-chek-aktiv-50
Тест-полоски к глюкометру IME-DC № 50 в Астане,"Аптека ""Organic pharmacy"" (Органик фармаси)",7 600 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-ime-dc-50
Тест-полоски к глюкометру IME-DC № 50 в Астане,Аптека Tengripharm (Тэнгрифарм),6 540 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-ime-dc-50
Тест-полоски к глюкометру IME-DC № 50 в Астане,"Аптека ""Диабетика""",5 800 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-ime-dc-50
Тест-полоски к глюкометру Тру Резалт (True Result) № 50 в Астане,"Аптека ""Диабетика""",7 500 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-tru-rezalt-true-result-50
Тест-полоски к глюкометру Сателлит Экспресс № 50 в Астане,"Аптека ""Гиппократ""",6 350 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-satellit-ekspress-50
Тест-полоски к глюкометру Сателлит Экспресс № 50 в Астане,"Аптека ""Salamat"" (Саламат)",6 400 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-satellit-ekspress-50
Тест-полоски к глюкометру Сателлит Экспресс № 50 в Астане,Аптечная сеть ФЕНИКС,5 900 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-satellit-ekspress-50
Тест-полоски к глюкометру Сателлит Экспресс № 50 в Астане,Аптечная сеть ФЕНИКС,5 890 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-satellit-ekspress-50
Тест-полоски к глюкометру Сателлит Экспресс № 50 в Астане,"Аптека ""BIO Plus"" (БИО Плюс)",6 240 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-satellit-ekspress-50
Тест-полоски к глюкометру Сателлит Экспресс № 50 в Астане,Дәріхана,5 980 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-satellit-ekspress-50
Тест-полоски к глюкометру Сателлит Экспресс № 50 в Астане,"Аптека ""Иммуно +""",6 100 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-satellit-ekspress-50
Тест-полоски к глюкометру Сателлит Экспресс № 50 в Астане,"Аптека ""Organic pharmacy"" (Органик фармаси)",6 300 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-satellit-ekspress-50
Тест-полоски к глюкометру Сателлит Экспресс № 50 в Астане,Аптека Столицы,5 760 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-satellit-ekspress-50
Тест-полоски к глюкометру Сателлит Экспресс № 50 в Астане,"Аптека ""DA.Pharm"" (ДА.Фарм)",6 570 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-satellit-ekspress-50
Тест-полоски к глюкометру Сателлит Экспресс № 50 в Астане,"Аптека ""Farm N1""",6 830 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-satellit-ekspress-50
Тест-полоски к глюкометру Сателлит Экспресс № 50 в Астане,"Аптека ""Иммуно +""",6 100 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-satellit-ekspress-50
Тест-полоски к глюкометру Сателлит Экспресс № 50 в Астане,Аптека JS PHARMA (ДжейЭс Фарма),6 570 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-satellit-ekspress-50
Тест-полоски к глюкометру Сателлит Экспресс № 50 в Астане,"Аптека ""ARNA - 5"" (Арна-5)",5 900 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-satellit-ekspress-50
Тест-полоски к глюкометру Сателлит Экспресс № 50 в Астане,"Аптека ""Здоровье""",5 660 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-satellit-ekspress-50
Тест-полоски к глюкометру Сателлит Экспресс № 50 в Астане,Доктор Плюс,6 400 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-satellit-ekspress-50
Тест-полоски к глюкометру Сателлит Экспресс № 50 в Астане,"Аптека ""ALIPHARM"" (АЛИФАРМ)",6 565 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-satellit-ekspress-50
Тест-полоски к глюкометру Сателлит Экспресс № 50 в Астане,Аптека Landysh (Ландыш),6 450 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-satellit-ekspress-50
Тест-полоски к глюкометру Сателлит Экспресс № 50 в Астане,"Аптека ""ФАРМАКОМ""",6 750 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-satellit-ekspress-50
Тест-полоски к глюкометру Сателлит Экспресс № 50 в Астане,"Аптека ""Шалфей""",6 145 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-satellit-ekspress-50
Тест-полоски к глюкометру Сателлит Экспресс № 50 в Астане,"Аптека ""Ландыш""",6 450 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-satellit-ekspress-50
Тест-полоски к глюкометру Сателлит Экспресс № 50 в Астане,Аптека “GG Pharmacy”,9 350 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-satellit-ekspress-50
Тест-полоски к глюкометру Сателлит Экспресс № 50 в Астане,"Аптека ""Малина""",6 830 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-satellit-ekspress-50
Тест-полоски к глюкометру Сателлит Экспресс № 50 в Астане,DIAMOND PHARMACY 1,6 460 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-satellit-ekspress-50
Тест-полоски к глюкометру Сателлит Экспресс № 50 в Астане,Аптека “GG Pharmacy”,6 830 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-satellit-ekspress-50
Тест-полоски к глюкометру Сателлит Экспресс № 50 в Астане,"Аптека ""ALIPHARM"" (АЛИФАРМ)",6 565 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-satellit-ekspress-50
Тест-полоски к глюкометру Сателлит Экспресс № 50 в Астане,"Аптека ""Da.Signa""",6 400 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-satellit-ekspress-50
Тест-полоски к глюкометру Сателлит Экспресс № 50 в Астане,"Аптека ""Salamat"" (Саламат)",6 100 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-satellit-ekspress-50
Тест-полоски к глюкометру Сателлит Экспресс № 50 в Астане,"Аптека ""Ерке Фарм""",6 400 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-satellit-ekspress-50
Тест-полоски к глюкометру Сателлит Экспресс № 50 в Астане,"Аптека ""Витамин""",6 100 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-satellit-ekspress-50
"Тест-полоски к глюкометру Bionime Rightest GM-300, GM-110 № 50 в Астане","Аптека ""Гиппократ""",6 850 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-bionime-rightest-gm-300-gm-110-50
"Тест-полоски к глюкометру Bionime Rightest GM-300, GM-110 № 50 в Астане","Аптека ""АзияМед""",7 590 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-bionime-rightest-gm-300-gm-110-50
"Тест-полоски к глюкометру Bionime Rightest GM-300, GM-110 № 50 в Астане",Аптека Oculus (Окулус),6 860 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-bionime-rightest-gm-300-gm-110-50
"Тест-полоски к глюкометру Bionime Rightest GM-300, GM-110 № 50 в Астане","Аптека ""ФАРМАКОМ""",5 750 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-bionime-rightest-gm-300-gm-110-50
"Тест-полоски к глюкометру Bionime Rightest GM-300, GM-110 № 50 в Астане",АВИЦЕННА АПТЕКА 2,8 100 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-bionime-rightest-gm-300-gm-110-50
