product_name,pharmacy_name,pharmacy_price,parseDate,url
"Тест-полоски к глюкометру Bionime Rightest GM-300, GM-110 № 50 в Астане","Аптека ""Ерке фарм""",6 800 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-bionime-rightest-gm-300-gm-110-50
"Тест-полоски к глюкометру Bionime Rightest GM-300, GM-110 № 50 в Астане","Аптека ""Максима-фарм""",7 790 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-bionime-rightest-gm-300-gm-110-50
"Тест-полоски к глюкометру Bionime Rightest GM-300, GM-110 № 50 в Астане","Аптека ""Аманат-Фарм""",6 500 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-bionime-rightest-gm-300-gm-110-50
"Тест-полоски к глюкометру Bionime Rightest GM-300, GM-110 № 50 в Астане","Аптека ""Диабетика""",5 800 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-bionime-rightest-gm-300-gm-110-50
"Тест-полоски к глюкометру Bionime Rightest GM-300, GM-110 № 50 в Астане",Аптека Фармакопейка,8 100 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-bionime-rightest-gm-300-gm-110-50
Тест-полоски к глюкометру Тру Баланс (True Balance) № 50 в Астане,"Аптека ""Диабетика""",7 500 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-tru-balans-true-balance-50
Тест-полоски к глюкометру Bionime Rightest GS-550 № 50 в Астане,"Аптека ""BIO Plus"" (БИО Плюс)",7 480 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-bionime-rightest-gs-550-50
Тест-полоски к глюкометру Bionime Rightest GS-550 № 50 в Астане,ЭКО АПТЕКА,7 790 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-bionime-rightest-gs-550-50
Тест-полоски к глюкометру Bionime Rightest GS-550 № 50 в Астане,"Аптека ""Доктор Плюс""",7 800 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-bionime-rightest-gs-550-50
Тест-полоски к глюкометру Bionime Rightest GS-550 № 50 в Астане,Аптека Столицы,7 600 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-bionime-rightest-gs-550-50
Тест-полоски к глюкометру Bionime Rightest GS-550 № 50 в Астане,"Аптека ""Жить здорОво""",7 610 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-bionime-rightest-gs-550-50
Тест-полоски к глюкометру Bionime Rightest GS-550 № 50 в Астане,"Аптека ""Farm N1""",8 100 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-bionime-rightest-gs-550-50
Тест-полоски к глюкометру Bionime Rightest GS-550 № 50 в Астане,"Аптека ""Джеми""",7 500 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-bionime-rightest-gs-550-50
Тест-полоски к глюкометру Bionime Rightest GS-550 № 50 в Астане,"Аптека ""Иммуно +""",7 000 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-bionime-rightest-gs-550-50
Тест-полоски к глюкометру Bionime Rightest GS-550 № 50 в Астане,Аптека «Life» (Лайф),7 500 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-bionime-rightest-gs-550-50
Тест-полоски к глюкометру Bionime Rightest GS-550 № 50 в Астане,Аптека,6 950 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-bionime-rightest-gs-550-50
Тест-полоски к глюкометру Bionime Rightest GS-550 № 50 в Астане,Аптека Sei Pharm (Сэй Фарм),7 900 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-bionime-rightest-gs-550-50
Тест-полоски к глюкометру Bionime Rightest GS-550 № 50 в Астане,"Аптека ""Aziamed"" (Азиямед)",7 780 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-bionime-rightest-gs-550-50
Тест-полоски к глюкометру Bionime Rightest GS-550 № 50 в Астане,Басит-Фарм,7 300 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-bionime-rightest-gs-550-50
Тест-полоски к глюкометру Bionime Rightest GS-550 № 50 в Астане,"Аптека ""New Pharm"" (Нью фарм)",8 100 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-bionime-rightest-gs-550-50
Тест-полоски к глюкометру Bionime Rightest GS-550 № 50 в Астане,Аптека низких цен,6 730 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-bionime-rightest-gs-550-50
Тест-полоски к глюкометру Bionime Rightest GS-550 № 50 в Астане,"Аптека ""ФАРМАКОМ""",8 000 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-bionime-rightest-gs-550-50
Тест-полоски к глюкометру Bionime Rightest GS-550 № 50 в Астане,"Аптека ""ФАРМАКОМ""",7 200 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-bionime-rightest-gs-550-50
Тест-полоски к глюкометру Bionime Rightest GS-550 № 50 в Астане,"Аптека ""ФАРМАКОМ""",7 300 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-bionime-rightest-gs-550-50
Тест-полоски к глюкометру Bionime Rightest GS-550 № 50 в Астане,"Аптека ""ФАРМАКОМ""",8 650 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-bionime-rightest-gs-550-50
Тест-полоски к глюкометру Bionime Rightest GS-550 № 50 в Астане,Аптека низких цен,6 730 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-bionime-rightest-gs-550-50
Тест-полоски к глюкометру Bionime Rightest GS-550 № 50 в Астане,"Аптека ""Aziza Pharm"" (Азиза фарм)",7 800 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-bionime-rightest-gs-550-50
Тест-полоски к глюкометру Bionime Rightest GS-550 № 50 в Астане,Аптека низких цен,6 730 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-bionime-rightest-gs-550-50
Тест-полоски к глюкометру Bionime Rightest GS-550 № 50 в Астане,"Аптека ""Ландыш""",7 040 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-bionime-rightest-gs-550-50
Тест-полоски к глюкометру Bionime Rightest GS-550 № 50 в Астане,Аптека низких цен,6 730 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-bionime-rightest-gs-550-50
Тест-полоски к глюкометру Bionime Rightest GS-550 № 50 в Астане,Аптека низких цен,6 730 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-bionime-rightest-gs-550-50
Тест-полоски к глюкометру Bionime Rightest GS-550 № 50 в Астане,Аптека низких цен,6 730 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-bionime-rightest-gs-550-50
Тест-полоски к глюкометру Bionime Rightest GS-550 № 50 в Астане,Аптека низких цен,6 730 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-bionime-rightest-gs-550-50
Тест-полоски к глюкометру Bionime Rightest GS-550 № 50 в Астане,Аптека Tengripharm (Тэнгрифарм),6 665 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-bionime-rightest-gs-550-50
Тест-полоски к глюкометру Bionime Rightest GS-550 № 50 в Астане,Аптека Tengripharm (Тэнгрифарм),6 665 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-bionime-rightest-gs-550-50
Тест-полоски к глюкометру Bionime Rightest GS-550 № 50 в Астане,Аптека Tengripharm (Тэнгрифарм),6 665 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-bionime-rightest-gs-550-50
Тест-полоски к глюкометру Сателлит Экспресс № 25 в Астане,"Аптека ""Salamat"" (Саламат)",3 700 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-satellit-ekspress-25
Тест-полоски к глюкометру Сателлит Экспресс № 25 в Астане,Аптека Иммуно +,3 500 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-satellit-ekspress-25
Тест-полоски к глюкометру Сателлит Экспресс № 25 в Астане,Аптечная сеть ФЕНИКС,3 355 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-satellit-ekspress-25
Тест-полоски к глюкометру Сателлит Экспресс № 25 в Астане,"Аптека ""BIO Plus"" (БИО Плюс)",3 555 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-satellit-ekspress-25
Тест-полоски к глюкометру Сателлит Экспресс № 25 в Астане,"Сеть Cоциальных Аптек ""Green Pharm"" (Грин Фарм)",3 890 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-satellit-ekspress-25
Тест-полоски к глюкометру Сателлит Экспресс № 25 в Астане,"Аптека ""Иммуно +""",3 500 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-satellit-ekspress-25
Тест-полоски к глюкометру Сателлит Экспресс № 25 в Астане,"Аптека ""Farm N1""",5 350 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-satellit-ekspress-25
Тест-полоски к глюкометру Сателлит Экспресс № 25 в Астане,Аптека JS PHARMA (ДжейЭс Фарма),3 740 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-satellit-ekspress-25
Тест-полоски к глюкометру Сателлит Экспресс № 25 в Астане,"Аптека ""Здоровье""",3 150 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-satellit-ekspress-25
Тест-полоски к глюкометру Сателлит Экспресс № 25 в Астане,Аптека,4 145 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-satellit-ekspress-25
Тест-полоски к глюкометру Сателлит Экспресс № 25 в Астане,"Аптека ""ALIPHARM"" (АЛИФАРМ)",4 950 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-satellit-ekspress-25
Тест-полоски к глюкометру Сателлит Экспресс № 25 в Астане,Аптека низких цен,3 390 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-satellit-ekspress-25
Тест-полоски к глюкометру Сателлит Экспресс № 25 в Астане,Аптека низких цен,3 390 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-satellit-ekspress-25
Тест-полоски к глюкометру Сателлит Экспресс № 25 в Астане,Аптека низких цен,3 390 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-satellit-ekspress-25
Тест-полоски к глюкометру Сателлит Экспресс № 25 в Астане,Pharmteka (Фармтека),3 500 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-satellit-ekspress-25
Тест-полоски к глюкометру Сателлит Экспресс № 25 в Астане,Аптека “GG Pharmacy”,5 200 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-satellit-ekspress-25
Тест-полоски к глюкометру Сателлит Экспресс № 25 в Астане,Аптека низких цен,3 420 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-satellit-ekspress-25
Тест-полоски к глюкометру Сателлит Экспресс № 25 в Астане,"Аптека ""ALIPHARM"" (АЛИФАРМ)",3 740 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-satellit-ekspress-25
Тест-полоски к глюкометру Сателлит Экспресс № 25 в Астане,"Аптека ""Da.Signa""",3 800 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-satellit-ekspress-25
Тест-полоски к глюкометру Сателлит Экспресс № 25 в Астане,"Аптека ""Da.Signa""",3 800 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-satellit-ekspress-25
Тест-полоски к глюкометру Сателлит Экспресс № 25 в Астане,"Аптека ""Salamat"" (Саламат)",3 500 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-satellit-ekspress-25
Тест-полоски к глюкометру Сателлит Экспресс № 25 в Астане,"Аптека ""Витамин""",3 500 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-satellit-ekspress-25
Тест-полоски к глюкометру Сателлит Экспресс № 25 в Астане,"Аптека ""Ерке Фарм""",3 780 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-satellit-ekspress-25
Тест-полоски к глюкометру Сателлит Экспресс № 25 в Астане,"Аптека ""Salamat"" (Саламат)",3 440 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-satellit-ekspress-25
Тест-полоски к глюкометру Сателлит Экспресс № 25 в Астане,"Аптека ""Salamat"" (Саламат)",3 500 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-satellit-ekspress-25
Тест-полоски к глюкометру Сателлит Экспресс № 25 в Астане,"Аптека ""Salamat"" (Саламат)",3 750 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-satellit-ekspress-25
Тест-полоски к глюкометру Сателлит Экспресс № 25 в Астане,Дәріхана-аптека,3 550 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-satellit-ekspress-25
Тест-полоски к глюкометру Сателлит Экспресс № 25 в Астане,"Аптека ""А-фарм""",3 500 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-satellit-ekspress-25
Тест-полоски к глюкометру Сателлит Экспресс № 25 в Астане,"Аптека ""А-Фарм""",3 500 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-satellit-ekspress-25
Тест-полоски к глюкометру Сателлит Экспресс № 25 в Астане,"Аптека ""Salamat"" (Саламат)",3 500 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-satellit-ekspress-25
Тест-полоски к глюкометру At Care № 50 в Астане,"Аптека ""Гиппократ""",3 350 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-at-care-50
Тест-полоски к глюкометру At Care № 50 в Астане,"Аптека ""Salamat"" (Саламат)",3 100 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-at-care-50
Тест-полоски к глюкометру At Care № 50 в Астане,Аптека Иммуно +,3 100 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-at-care-50
Тест-полоски к глюкометру At Care № 50 в Астане,"Аптека ""BIO Plus"" (БИО Плюс)",3 000 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-at-care-50
Тест-полоски к глюкометру At Care № 50 в Астане,"Аптека ""Aziamed"" (Азиямед)",3 100 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-at-care-50
Тест-полоски к глюкометру At Care № 50 в Астане,ЭКО АПТЕКА,3 220 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-at-care-50
Тест-полоски к глюкометру At Care № 50 в Астане,"Сеть Cоциальных Аптек ""Green Pharm"" (Грин Фарм)",3 680 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-at-care-50
Тест-полоски к глюкометру At Care № 50 в Астане,СТ Плюс Фарм,3 500 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-at-care-50
Тест-полоски к глюкометру At Care № 50 в Астане,"Аптека ""Иммунитет""",3 390 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-at-care-50
Тест-полоски к глюкометру At Care № 50 в Астане,"Аптека ""МедСервис Плюс""",3 335 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-at-care-50
Тест-полоски к глюкометру At Care № 50 в Астане,Дәріхана,3 670 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-at-care-50
Тест-полоски к глюкометру At Care № 50 в Астане,D'ARIHANA - АПТЕКА,3 340 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-at-care-50
Тест-полоски к глюкометру At Care № 50 в Астане,"Аптека ""ARNA - 3"" (Арна-3)",3 150 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-at-care-50
Тест-полоски к глюкометру At Care № 50 в Астане,"Аптека ""Иммуно +""",3 000 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-at-care-50
Тест-полоски к глюкометру At Care № 50 в Астане,Аптека Столицы,3 450 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-at-care-50
Тест-полоски к глюкометру At Care № 50 в Астане,"Аптека ""DA.Pharm"" (ДА.Фарм)",3 260 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-at-care-50
Тест-полоски к глюкометру At Care № 50 в Астане,"Аптека ""MEDSTANDARD"" (МЕДСТАНДАРТ)",3 230 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-at-care-50
Тест-полоски к глюкометру At Care № 50 в Астане,"Аптека ""АзияМед""",3 100 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-at-care-50
Тест-полоски к глюкометру At Care № 50 в Астане,"Аптека ""Gamma Pharm"" (Гамма Фарм)",3 480 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-at-care-50
Тест-полоски к глюкометру At Care № 50 в Астане,"Аптека ""Жить здорОво""",3 310 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-at-care-50
Тест-полоски к глюкометру At Care № 50 в Астане,"Аптека ""Иммуно +""",3 100 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-at-care-50
Тест-полоски к глюкометру At Care № 50 в Астане,Аптека AZIAMED (Азия Мед),3 150 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-at-care-50
Тест-полоски к глюкометру At Care № 50 в Астане,Аптека JS PHARMA (ДжейЭс Фарма),3 500 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-at-care-50
Тест-полоски к глюкометру At Care № 50 в Астане,Аптека Alifarm (Алифарм),3 120 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-at-care-50
Тест-полоски к глюкометру At Care № 50 в Астане,Аптека  Grande Pharm (Гранд Фарм),3 500 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-at-care-50
Тест-полоски к глюкометру At Care № 50 в Астане,"Аптека ""ID Pharmacy"" (АйДи Фармаси)",3 230 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-at-care-50
Тест-полоски к глюкометру At Care № 50 в Астане,"Аптека ""ARNA - 5"" (Арна-5)",3 000 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-at-care-50
Тест-полоски к глюкометру At Care № 50 в Астане,Аптека Лекарь,3 300 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-at-care-50
Тест-полоски к глюкометру At Care № 50 в Астане,Аптека «Life» (Лайф),3 370 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-at-care-50
Тест-полоски к глюкометру At Care № 50 в Астане,Аптека Oculus (Окулус),2 980 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-at-care-50
Тест-полоски к глюкометру Контур Плюс (Contour Plus) № 50 в Астане,"Аптека ""Гиппократ""",7 900 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-kontur-plyus-contour-plus-50
Тест-полоски к глюкометру Контур Плюс (Contour Plus) № 50 в Астане,"Аптека ""Salamat"" (Саламат)",7 300 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-kontur-plyus-contour-plus-50
Тест-полоски к глюкометру Контур Плюс (Contour Plus) № 50 в Астане,"Аптека ""Salamat"" (Саламат)",7 200 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-kontur-plyus-contour-plus-50
Тест-полоски к глюкометру Контур Плюс (Contour Plus) № 50 в Астане,"Аптека ""Sante-Астана"" (Санте)",7 950 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-kontur-plyus-contour-plus-50
Тест-полоски к глюкометру Контур Плюс (Contour Plus) № 50 в Астане,"Аптека ""Salamat"" (Саламат)",7 050 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-kontur-plyus-contour-plus-50
Тест-полоски к глюкометру Контур Плюс (Contour Plus) № 50 в Астане,"Аптека ""Salamat"" (Саламат)",6 890 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-kontur-plyus-contour-plus-50
Тест-полоски к глюкометру Контур Плюс (Contour Plus) № 50 в Астане,"Аптека ""Salamat"" (Саламат)",7 300 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-kontur-plyus-contour-plus-50
Тест-полоски к глюкометру Контур Плюс (Contour Plus) № 50 в Астане,"Аптека ""Максима-фарм""",7 500 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-kontur-plyus-contour-plus-50
Тест-полоски к глюкометру Контур Плюс (Contour Plus) № 50 в Астане,"Аптека ""Максима-фарм""",7 500 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-kontur-plyus-contour-plus-50
Тест-полоски к глюкометру Контур Плюс (Contour Plus) № 50 в Астане,"Аптека ""Максима-фарм""",7 500 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-kontur-plyus-contour-plus-50
Тест-полоски к глюкометру Контур Плюс (Contour Plus) № 50 в Астане,"Аптека ""Salamat"" (Саламат)",8 790 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-kontur-plyus-contour-plus-50
Тест-полоски к глюкометру Контур Плюс (Contour Plus) № 50 в Астане,"Аптека ""REZEPT"" (Рецепт)",7 200 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-kontur-plyus-contour-plus-50
Тест-полоски к глюкометру Контур Плюс (Contour Plus) № 50 в Астане,"Аптека ""Аманат-Фарм""",7 200 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-kontur-plyus-contour-plus-50
Тест-полоски к глюкометру Контур Плюс (Contour Plus) № 50 в Астане,"Аптека ""Диабетика""",6 400 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-k-glyukometru-kontur-plyus-contour-plus-50
"Тест-полоски Gamma MS для глюкометров Gamma mini, Gamma Speaker № 50 в Астане",Аптека Столицы,5 790 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-gamma-ms-dlya-glyukometrov-gamma-mini-gamma-speaker-50
"Тест-полоски Gamma MS для глюкометров Gamma mini, Gamma Speaker № 50 в Астане","Аптека ""Диабетика""",5 600 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-gamma-ms-dlya-glyukometrov-gamma-mini-gamma-speaker-50
"Тест-полоски Gamma MS для глюкометров Gamma mini, Gamma Speaker № 50 в Астане",Аптека,6 420 тг.,2023-05-14,https://i-teka.kz/astana/medicaments/test-poloski-gamma-ms-dlya-glyukometrov-gamma-mini-gamma-speaker-50
